"longitude","latitude","year"
-75.91797832,44.32433632,2017
-68.05970514,44.33821924,2017
-76.2374716,44.7818636,2017
-72.21722129,42.42554054,2017
-72.43022591,43.43713824,2017
-63.55343918,45.63708583,2017
-70.98499845,45.7547688,2017
-119.2185106,46.61105504,2017
-64.76897478,46.14249637,2017
-92.05531383,47.00366945,2017
-80.16707405,45.33715912,2017
-80.19148216,45.35176685,2017
-68.01055908,44.41472244,2017
-75.6650364,42.86556353,2017
-104.0766056,30.53760833,2017
-79.99304167,43.52836167,2017
-98.60328611,33.96080278,2017
-98.60333333,33.96078056,2017
-79.8758,44.30208333,2017
-106.7765417,37.55298611,2017
-85.390075,44.29640333,2017
-116.7616901,46.78504042,2017
-135.86583,58.45306167,2017
-100.8195633,30.58865,2017
-71.23938,42.85025833,2017
-70.78101333,47.07670283,2017
-98.32600136,29.83213992,2017
-97.96687353,30.33062897,2017
-98.92636268,29.34871776,2017
-80.1650765,45.33745442,2017
-62.62626026,45.66142734,2017
-70.5401535,47.60216522,2017
-70.60118103,47.633461,2017
-102.4644083,33.90257833,2017
-71.33791306,43.11393819,2017
-64.22166384,48.78727475,2017
-71.66615825,45.40546849,2017
-80.16464826,45.3416182,2017
-134.9950861,60.65608889,2017
-73.23083496,43.61916733,2017
-109.8569569,34.81421667,2017
-134.9354054,59.77741865,2017
-81.392875,46.01436667,2017
-93.1372695,46.05500833,2017
-76.073917,45.384369,2017
-95.91473287,49.63535476,2017
-76.0720949,45.3354631,2017
-134.383225,58.29687167,2017
-75.72026167,44.79953333,2017
-68.64120244,44.60106169,2017
-81.79319866,46.11326121,2017
-73.09939333,44.18265,2017
-73.22325854,43.66893808,2017
-73.22565365,43.66916299,2017
-79.21932704,45.94994932,2017
-101.9815196,32.01651983,2017
-120.190258,52.13996782,2017
-61.28960218,45.4450766,2017
-102.0151063,31.73021325,2017
-102.0662602,31.94868303,2017
-135.7364972,60.86005833,2017
-90.19159254,44.21290874,2017
-73.04628773,46.71604434,2017
-80.77359667,48.3781,2017
-68.0602195,44.340395,2017
-69.50766563,43.85018004,2017
-122.7885792,48.14154875,2017
-110.5692879,29.96117458,2017
-134.5761848,58.41096377,2017
-135.2190656,59.94764744,2017
-73.81036878,43.04262954,2017
-104.6487243,32.27320029,2017
-64.1964513,48.76971051,2017
-78.48962078,44.50252691,2017
-72.89627833,42.44091167,2017
-70.68063364,47.25841674,2017
-99.83538594,32.38254505,2017
-146.3896778,64.89962778,2017
-79.38188779,46.35685343,2017
-76.55526733,44.26238251,2017
-73.37969888,43.82641582,2017
-144.6172944,61.63848056,2017
-144.5514972,61.62385278,2017
-100.7133316,31.90214042,2017
-97.97022281,29.86446703,2017
-109.1880437,42.77405051,2017
-112.2719921,43.94829872,2017
-104.8268697,39.48647547,2017
-68.06124319,44.33301304,2017
-109.4258546,34.20992778,2017
-112.2717545,43.94951095,2017
-75.6532125,45.04170211,2017
-98.03394354,31.07792717,2017
-79.22412823,45.32009183,2017
-101.9804613,32.7717423,2017
-100.6456033,30.67637649,2017
-75.38861367,42.33348739,2017
-112.9484528,51.95171646,2017
-113.4999797,37.17477392,2017
-106.6797137,35.14468227,2017
-87.11096794,45.07472823,2017
-106.6811259,35.14287479,2017
-106.6815163,35.14123751,2017
-80.01973667,43.81822667,2017
-110.6953417,43.69523667,2017
-71.86989667,42.27451333,2017
-120.65571,45.75064,2017
-112.188348,40.98236,2017
-100.9125027,31.18478857,2017
-114.2925454,51.15453442,2017
-73.19176596,43.10110812,2017
-75.8212674,45.2983236,2017
-117.887359,46.545915,2017
-79.86862647,43.6540076,2017
-73.4037234,43.5556231,2017
-151.07966,60.46312167,2017
-74.27709628,45.73008462,2017
-70.039773,43.750544,2017
-112.153375,35.21027,2017
-72.46128333,44.34080833,2017
-97.85817647,30.35917659,2017
-71.7306313,43.0948033,2017
-83.36271119,44.43022579,2017
-100.3216944,30.92601667,2017
-150.7414447,60.46966425,2017
-124.0626304,46.2865421,2017
-99.51806873,31.19938864,2017
-98.33959912,30.81868051,2017
-117.5312126,47.79232802,2017
-98.065,30.1927,2017
-84.0049133,46.42501283,2017
-78.35617713,44.58226452,2017
-114.0191066,50.90623303,2017
-85.14956658,45.28884034,2017
-72.71603433,42.34105445,2017
-61.97555556,45.31861111,2017
-114.0773388,46.55373333,2017
-116.9263047,46.901635,2017
-85.8584547,44.48837174,2017
-98.71405821,29.80824499,2017
-98.242165,30.30117,2017
-98.237364,30.296823,2017
-98.238115,30.297162,2017
-75.01449585,44.97422409,2017
-86.1470195,44.182595,2017
-97.74453667,30.24522,2017
-97.53783144,31.00763424,2017
-114.0617335,46.58100298,2017
-100.4954432,31.44435398,2017
-99.9555891,33.9900807,2017
-73.2530603,44.550544,2017
-98.61466259,30.71378104,2017
-72.5911026,43.74207687,2017
-78.11685283,40.85895833,2017
-111.5831566,40.81928999,2017
-75.81615686,45.29295059,2017
-75.81941843,45.29827136,2017
-75.82207918,45.29710913,2017
-75.82433224,45.29245999,2017
-75.8281517,45.29010509,2017
-112.2279167,41.0324017,2017
-98.08017783,30.37632167,2017
-100.5083833,31.40283833,2017
-77.47038202,40.99250434,2017
-62.557929,44.79961307,2017
-72.81688,42.46123833,2017
-79.96908115,43.95401414,2017
-92.64182689,47.25626304,2017
-92.62334312,47.22581796,2017
-75.29064775,44.59241165,2017
-72.14439515,43.60425171,2017
-75.82891345,45.28957673,2017
-97.90312167,30.02208333,2017
-108.0012278,39.12570283,2017
-74.28363833,41.70895333,2017
-83.80668155,44.04671303,2017
-79.94958265,43.85791663,2017
-72.583473,44.186551,2017
-99.21982619,30.47207417,2017
-117.5316095,47.41470661,2017
-117.5385618,47.41368087,2017
-114.527575,42.631263,2017
-106.7066107,52.03111423,2017
-75.11262539,40.9679503,2017
-101.2005615,34.44089357,2017
-98.82476807,31.35480969,2017
-75.82291603,45.29701857,2017
-98.349683,29.67956,2017
-98.351872,29.686625,2017
-83.222664,46.33864492,2017
-78.35292203,44.27446528,2017
-69.27991333,44.18703667,2017
-109.7956421,34.97925539,2017
-75.81450462,45.29351665,2017
-75.81398964,45.29377326,2017
-75.893147,45.387571,2017
-116.9384336,46.81586804,2017
-75.86128235,45.32381064,2017
-97.82714456,30.24498893,2017
-79.73277942,44.35335479,2017
-98.541456,30.151659,2017
-78.8539724,44.62569992,2017
-109.7978415,34.97848991,2017
-75.73529167,44.62049167,2017
-100.5817262,31.39424446,2017
-75.81356049,45.29492046,2017
-124.3947173,43.20905757,2017
-79.22313966,45.38431491,2017
-71.87838,44.34839667,2017
-124.2187717,41.78409167,2017
-104.7284467,39.31373667,2017
-78.62118434,41.41463243,2017
-75.20008028,45.02888405,2017
-100.7841033,32.301205,2017
-78.35152632,44.27416631,2017
-114.008415,50.90767833,2017
-106.6730717,35.1526805,2017
-100.5451717,31.52797976,2017
-105.7164647,37.66380245,2017
-109.797363,35.000472,2017
-75.68595833,40.77254167,2017
-106.6810763,35.09226089,2017
-106.6828715,35.1286772,2017
-79.57302204,47.56692238,2017
-75.83553322,45.30354541,2017
-102.1928417,43.84673667,2017
-105.9092991,39.67401322,2017
-95.1011188,47.1986068,2017
-98.12964678,30.36795069,2017
-101.0699315,33.50557596,2017
-101.0763383,33.511685,2017
-80.16680333,45.436345,2017
-77.30302464,44.43915481,2018
-112.1884346,41.01293626,2018
-112.187233,40.98585912,2018
-75.834406,45.303826,2018
-113.0011583,42.66396667,2018
-75.81484795,45.29679216,2018
-92.8100721,47.28415586,2018
-89.22081054,46.52360588,2018
-109.7961811,34.97765533,2018
-110.0541694,50.73777222,2018
-72.43805,42.50349667,2018
-72.38183667,43.74627833,2018
-72.36821188,43.63973459,2018
-75.8194077,45.29799967,2018
-106.6647194,35.16627778,2018
-75.8194192,45.29684381,2018
-73.33889008,41.81944275,2018
-93.55333687,46.44258864,2018
-75.46604167,41.1057055,2018
-112.214557,40.958085,2018
-75.66214377,45.29363579,2018
-83.96933614,45.12538239,2018
-117.7792367,47.72856816,2018
-97.85281814,30.07431541,2018
-106.6918564,35.10109329,2018
-106.6917572,35.102314,2018
-106.690361,35.09824371,2018
-102.4900818,38.19981072,2018
-72.43305833,42.36285833,2018
-80.21318833,43.53757167,2018
-98.822005,30.49776667,2018
-75.82261667,45.30136333,2018
-68.25046667,44.406405,2018
-75.928925,45.335082,2018
-112.8518897,49.73999459,2018
-71.26498478,45.63856708,2018
-98.81243833,30.50680333,2018
-78.28480365,44.35194918,2018
-98.64632707,29.68647844,2018
-97.73213938,30.25011797,2018
-124.2024994,41.89384399,2018
-109.7975889,34.97911796,2018
-101.541192,49.98072679,2018
-109.7880859,35.08268446,2018
-98.63700823,30.1814023,2018
-73.14733896,44.26976353,2018
-75.82420349,45.29205242,2018
-75.82682133,45.2836739,2018
-103.8161,30.64751167,2018
-70.2605047,43.5664878,2018
-114.1009894,51.12168605,2018
-109.7961214,34.97548064,2018
-92.60305,47.27397167,2018
-100.8900967,29.59808667,2018
-73.13130478,42.02869458,2018
-100.6346667,29.62003667,2018
-73.13226378,42.02200963,2018
-73.13388922,42.02345079,2018
-65.71677638,47.66751214,2018
-114.0107697,50.9147128,2018
-111.6196346,40.57980239,2018
-111.9327369,51.5951807,2018
-71.22737473,45.74531049,2018
-98.79413667,29.83527,2018
-75.8109019,45.29480778,2018
-75.82224496,45.30232449,2018
-111.3399816,45.88619869,2018
-70.20563541,43.55918352,2018
-73.21975708,43.99882576,2018
-78.28384808,44.35951251,2018
-73.60859676,43.38181804,2018
-73.60954877,43.38274943,2018
-71.56967248,43.73128927,2018
-71.02670588,45.61958428,2018
-78.37773,39.72299167,2018
-98.50746274,29.85376232,2018
-72.96254396,44.48543832,2018
-119.4879733,49.90984142,2018
-106.2345313,41.32679117,2018
-114.0952117,46.53853167,2018
-104.3773162,50.47244287,2018
-99.98626,33.176585,2018
-72.6317457,44.05153661,2018
-112.8628088,49.63865262,2018
-112.8276479,49.65398012,2018
-113.9897615,46.68197745,2018
-90.19655228,44.11088422,2018
-80.4529392,44.5617896,2018
-119.400322,49.94518662,2018
-112.85058,49.73803333,2018
-114.095732,46.53940056,2018
-78.28706358,44.36985553,2018
-91.19663833,47.38157167,2018
-91.20618,47.38970333,2018
-106.6587869,35.0685368,2018
-98.46542716,30.19288452,2018
-99.024788,30.520613,2018
-103.7883501,30.68783352,2018
-92.54904167,46.68825333,2018
-92.54924774,46.68828583,2018
-103.300001,36.57441089,2018
-114.0175932,50.90976108,2018
-97.88454511,30.48517913,2018
-92.54809906,46.68762647,2018
-89.38108252,48.32649734,2018
-78.57444763,40.29222107,2018
-75.59082031,40.79333496,2018
-97.85393716,30.40382347,2018
-89.39050105,48.3568744,2018
-73.002631,44.446979,2018
-78.82252208,44.62984606,2018
-73.44913667,43.81138833,2018
-73.00138889,44.44873333,2018
-117.2838646,47.03616064,2018
-111.6564117,40.58091167,2018
-70.18934743,43.81971358,2018
-75.82737923,45.29144861,2018
-99.80883158,32.17193582,2018
-101.0218835,29.55106806,2018
-101.0221825,29.55122449,2018
-101.0220884,29.55127851,2018
-78.76571463,44.40479757,2018
-101.0280418,29.55695301,2018
-101.0226989,29.55147056,2018
-101.021621,29.55081169,2018
-100.9698151,29.9401792,2018
-101.0278184,29.54676744,2018
-101.0222383,29.55124,2018
-101.0222222,29.551255,2018
-101.0218084,29.55087323,2018
-101.0222244,29.55111122,2018
-78.8233594,44.6314593,2018
-107.2561688,40.45244422,2018
-78.82462133,44.62680244,2018
-78.82576371,44.61938849,2018
-100.7859956,29.372359,2018
-112.7033851,52.98926582,2018
-107.776165,47.744564,2018
-119.4021127,49.94517866,2018
-100.7860718,29.3723774,2018
-79.65311051,44.74587981,2018
-75.88466585,44.43683598,2018
-78.16639742,40.35066547,2018
-71.57378516,42.59747878,2018
-107.77585,47.744697,2018
-98.518079,29.480985,2018
-71.160204,45.839856,2018
-79.43347998,41.55751383,2018
-75.65777,41.0459945,2018
-77.00574875,41.54472469,2018
-112.1863963,40.98047307,2018
-75.3082132,40.87922302,2018
-110.7624282,43.4799291,2018
-117.116325,47.644795,2018
-71.94661713,42.38418198,2018
-100.1290645,32.75092383,2018
-75.16541004,45.02734476,2018
-99.73330556,29.58201944,2018
-70.23417,43.79743667,2018
-134.5477286,58.41629992,2018
-105.1391797,49.7194487,2018
-100.4660181,29.8989534,2018
-72.9009819,43.42494734,2018
-111.6245017,49.06133726,2018
-76.32608972,44.4298666,2018
-93.35938833,46.74613833,2018
-98.54135833,29.60929167,2018
-108.4245439,46.91032211,2018
-69.35662833,44.21787,2018
-69.1598801,44.83046991,2018
-69.1199945,44.85118833,2018
-91.206275,47.38998333,2018
-71.88819956,42.48788143,2018
-64.66495815,45.72510007,2018
-121.2014528,44.12667905,2018
-84.27077639,46.31783139,2018
-78.60746,44.26922778,2018
-78.1444677,40.3680602,2018
-77.8057605,40.80250525,2018
-93.02471924,46.28805542,2018
-78.28765422,44.34909166,2018
-78.28602872,44.34464636,2018
-75.335447,45.513561,2018
-121.2032489,44.11963301,2018
-70.49220997,43.52406129,2018
-92.18534446,47.04563766,2018
-79.18729608,44.81468012,2018
-98.07425,30.16366667,2018
-98.04161117,30.16148883,2018
-98.04167553,30.16151004,2018
-68.56623703,44.80497156,2018
-78.28796217,44.35055908,2018
-78.26030471,44.32001247,2018
-98.073063,30.160078,2018
-101.6747208,34.97305679,2018
-92.47049942,46.70413015,2018
-79.31539445,41.43498695,2018
-70.02034359,43.82863126,2018
-75.84784985,45.30052027,2018
-78.37582111,44.32898169,2018
-111.4758813,40.77879361,2018
-72.46647276,42.38783104,2018
-96.3121607,47.6940509,2018
-72.47703552,42.62535858,2018
-80.30988312,45.38905334,2018
-126.8536114,54.60413335,2018
-78.2992195,44.31757334,2018
-73.40073109,43.57374538,2018
-92.4185056,46.66407005,2018
-75.87367042,45.30148455,2018
-69.13001253,44.84523879,2018
-79.08275567,44.74427689,2018
-117.539,47.412,2018
-79.09893602,44.7583161,2018
-72.56416321,43.67972183,2018
-75.87375771,45.30156595,2018
-75.8227,44.95031333,2018
-112.8621197,49.63513932,2018
-80.11897802,43.9281038,2018
-102.9523831,38.0834986,2018
-80.01423005,44.7493849,2018
-72.19577833,43.2514,2018
-78.36370876,44.22234632,2018
-73.0008,44.44629667,2018
-91.33288401,47.26918178,2018
-73.15943883,42.21381667,2018
-99.671745,29.827539,2018
-111.5870217,40.888395,2018
-72.99145029,43.07024554,2018
-77.9708141,40.68344872,2018
-106.0915917,39.87431333,2018
-70.54644101,43.33592492,2018
-69.43108454,44.20910208,2018
-66.08186411,45.96360463,2018
-75.80064674,45.79023858,2018
-75.77767169,45.76169363,2018
-92.05490952,47.81176838,2018
-75.8336871,45.3030236,2018
-62.60603428,45.52101736,2018
-100.3737756,35.91389027,2018
-73.09565185,45.02134213,2018
-92.33810536,46.92914223,2018
-149.9002778,61.2180556,2018
-76.88065467,44.32951062,2018
-134.351975,58.31482167,2018
-64.84948,43.82285,2018
-71.38492935,43.41360338,2018
-75.8068811,45.28929248,2018
-110.8705696,49.65179053,2018
-66.89567944,45.95361652,2018
-114.1318479,51.13812182,2018
-94.19629153,46.70920856,2018
-76.02346117,45.44148833,2018
-65.79493873,43.59821313,2018
-126.098087,59.42675116,2018
-71.74871063,44.84328461,2018
-72.68768783,45.26781928,2018
-72.40514374,44.82524109,2018
-115.4407583,40.94870833,2018
-115.44062,40.94867,2018
-84.67102833,44.16078883,2018
-75.96268377,44.35023207,2018
-112.857914,49.73665324,2018
-78.85327167,44.62576333,2018
-108.9538193,49.50180292,2018
-67.785675,44.52180833,2018
-61.83738889,45.33827699,2018
-92.72771273,47.1466848,2018
-92.37528627,46.92325233,2018
-98.51808815,29.61622889,2018
-74.90769984,42.74043017,2018
-101.6724099,34.96499651,2018
-73.06468779,44.70434133,2018
-72.07019796,44.86409428,2018
-84.25001396,44.51147071,2018
-80.45697926,43.96994584,2018
-105.7085381,50.76433082,2018
-103.476295,46.99173,2018
-75.83606958,45.30916794,2018
-80.31046006,45.38909471,2018
-103.4765615,46.99191867,2018
-99.18246667,30.04632333,2018
-66.954042,46.013097,2018
-134.4028492,58.2788659,2018
-86.31851839,45.9569346,2018
-92.72764134,47.14650722,2018
-75.70027915,40.84529345,2018
-69.95662451,43.86093473,2018
-76.01744056,45.01936279,2018
-75.67890215,40.90641284,2018
-135.1272003,60.81316537,2018
-64.64891167,46.16982167,2018
-64.63249167,46.18118667,2018
-80.00848052,43.81234044,2018
-83.447967,44.2544174,2018
-73.40798378,43.57622489,2018
-87.63083333,46.655,2018
-93.77378326,46.13224617,2018
-79.94225632,43.93846893,2018
-63.62224167,44.45289667,2018
-64.59400833,46.19683,2018
-64.61810333,46.17606333,2018
-73.11804771,43.78445983,2018
-64.64110067,46.15559597,2018
-77.50729803,45.65046157,2018
-64.62062833,46.17291333,2018
-148.8824663,63.67276872,2018
-134.4649623,58.26912633,2018
-98.23916667,49.795,2018
-81.07033,44.77493,2018
-73.01865283,44.0849445,2018
-75.70049167,44.039375,2018
-100.5433818,32.70250358,2018
-135.8907086,58.42629288,2018
-64.0856695,45.939,2018
-64.09795283,45.9208,2018
-64.0971305,45.92759667,2018
-81.49079951,44.40287472,2018
-93.97295004,47.35055632,2018
-64.12902195,45.87142395,2018
-78.52293,44.64461667,2018
-76.85763667,42.21738333,2018
-80.22123121,43.66978698,2018
-70.24983333,44.69732833,2018
-89.32510333,48.45052167,2018
-75.87083033,45.30214316,2018
-70.35501537,47.66195536,2018
-67.893975,44.4323,2018
-117.2985046,47.03352623,2018
-65.02526829,45.00298309,2018
-97.87176333,30.38310833,2018
-69.66087333,48.16013167,2018
-100.5246381,33.04465762,2018
-64.1132195,45.76496333,2018
-100.5547017,32.71470941,2018
-79.21491701,40.1444215,2018
-98.71200737,29.41086407,2018
-84.48154319,45.65728688,2018
-64.59413833,46.19659167,2018
-72.46517833,44.35037833,2018
-64.0998305,46.029475,2018
-63.84739167,45.78920333,2018
-79.37137756,46.08575564,2018
-64.25540974,45.88629549,2018
-64.02652352,45.87028271,2018
-80.87338333,46.43733833,2018
-101.3532717,29.70610833,2018
-80.8426267,46.6312749,2018
-72.46250348,44.81225259,2018
-64.64199167,46.17538833,2018
-70.8943623,43.0410476,2018
-73.89490228,44.50086368,2018
-151.1926058,63.1148002,2018
-148.1092224,63.29801178,2018
-135.1409971,60.74486379,2018
-72.33428891,45.25845877,2018
-74.62893677,42.54972076,2018
-74.79782186,44.1589775,2018
-80.40003639,43.95290472,2018
-75.72792833,44.0604445,2018
-78.15015278,40.35803889,2018
-135.8723537,58.45382135,2018
-70.74807236,47.81233357,2018
-90.1714131,44.0553928,2018
-76.50710899,44.45576934,2018
-137.3959361,62.77591667,2018
-78.28642501,44.3461381,2018
-81.45405527,44.4144279,2018
-79.56335958,45.12383868,2018
-113.4807816,42.6750715,2018
-83.22393667,45.88988667,2018
-98.00636524,30.19615851,2018
-111.5517883,40.59965,2018
-70.01774476,43.83282083,2018
-73.1409128,42.07802832,2018
-134.4155829,58.30809578,2018
-67.14033591,44.97298675,2018
-109.7495139,43.20523611,2018
-107.514075,49.15178611,2018
-108.90123,46.47638333,2018
-111.3470016,45.24095306,2018
-155.4405014,64.14607256,2018
-75.84621337,45.05706812,2018
-73.2065667,43.48245631,2018
-81.46468015,44.41702277,2018
-71.69902404,45.42594992,2018
-72.02150782,48.69908691,2018
-151.1925951,63.1148029,2018
-102.0604573,32.48993196,2018
-64.09573333,45.74923667,2018
-72.52494,43.13048333,2018
-76.06023446,51.73116087,2018
-63.88035333,45.86896333,2018
-64.16822833,45.97065,2018
-72.5355417,44.59684296,2018
-133.799568,60.036489,2018
-79.60250092,41.00500107,2018
-74.870239,41.1623,2018
-136.1781731,60.79690972,2018
-68.07073333,44.393605,2018
-97.79624761,30.53054973,2018
-70.95264074,43.44637345,2018
-112.862195,49.70039333,2018
-100.427197,29.698537,2018
-71.94139099,44.82600403,2018
-79.79614265,44.31958278,2018
-134.4027368,58.27870638,2018
-81.7204579,45.2271695,2018
-64.93507027,46.82461958,2018
-103.8640812,33.39307016,2018
-68.67777005,50.65492576,2018
-64.279695,46.06581117,2018
-64.33321333,45.95497167,2018
-116.9505874,46.80199177,2018
-64.29685333,45.9888,2018
-87.18952763,44.92640997,2018
-66.29679167,45.18997,2018
-72.37199396,43.92942661,2018
-71.517955,42.76845,2018
-111.5869133,40.60022167,2018
-64.3774757,48.9031199,2018
-79.71767917,44.34775686,2018
-84.25900261,44.60426862,2018
-81.48944092,44.40555573,2018
-102.7730867,30.17710833,2018
-69.97537222,44.40428611,2018
-74.66114793,41.32951309,2018
-111.5888074,40.60230968,2018
-81.49903844,44.39821353,2018
-109.7861778,35.081025,2018
-64.09398617,45.60464167,2018
-64.24980833,45.73304667,2018
-64.24793333,45.59920833,2018
-72.41733667,43.80989667,2018
-75.84943667,45.30321833,2018
-75.84697833,45.297095,2018
-64.60518667,46.186405,2018
-64.655945,46.14491667,2018
-80.09666443,43.45861053,2018
-64.09899167,45.85422167,2018
-67.87364167,46.934025,2018
-84.57067955,46.29548536,2018
-72.300995,44.754575,2018
-68.23089497,44.48457504,2018
-64.64357833,46.15535833,2018
-68.23092833,44.484775,2018
-72.72982025,44.16995621,2018
-72.50014333,44.33903,2018
-68.22472333,44.35270667,2018
-79.103225,41.62616333,2018
-149.698031,61.2625866,2018
-146.2024833,64.856895,2018
-79.51596167,45.10483883,2018
-97.96975,30.33773667,2018
-134.5715472,60.06636944,2018
-70.740522,43.401956,2018
-71.51802649,44.37601504,2018
-88.80104543,48.36884372,2018
-75.8372471,45.29508806,2018
-79.253175,44.370725,2018
-64.58944667,46.19965833,2018
-120.2407,39.4318,2018
-95.40213479,48.58703631,2018
-64.60852,46.10122217,2018
-100.9240395,31.59709093,2018
-79.825382,43.952626,2018
-79.3918814,44.77513487,2018
-73.00787222,44.35403833,2018
-64.422705,46.177005,2018
-82.05970536,46.21070644,2018
-78.04485165,40.90190819,2018
-86.0136257,44.89044935,2018
-73.82466888,44.4871254,2018
-64.16490833,45.79485833,2018
-134.6622917,60.00075278,2018
-70.6478006,43.57047802,2018
-106.2468082,40.66805716,2018
-72.14763937,44.76297955,2018
-74.87004636,41.28439417,2018
-63.78102167,45.75357,2018
-72.27551554,42.3446369,2018
-72.13165266,43.08166407,2018
-150.8569535,63.50114916,2018
-106.9711737,38.88414657,2018
-97.85843069,31.06293897,2018
-71.79911167,42.79893833,2018
-64.54025651,46.21952006,2018
-102.3484222,41.82946658,2018
-76.7001154,45.35588446,2018
-79.916845,43.915329,2018
-85.4168637,44.4920399,2018
-80.18334428,45.36188137,2018
-64.0945195,45.92648,2018
-134.5469239,58.41645864,2018
-135.8744742,58.45439774,2018
-73.382658,43.638266,2018
-73.24365333,41.98018667,2018
-150.6758467,62.48284096,2018
-121.66047,53.14506117,2018
-66.86495713,45.96291477,2018
-78.42443336,44.21049886,2018
-70.20101879,48.30025734,2018
-70.34118652,48.29494095,2018
-68.06205,44.3366,2018
-80.18785833,45.344445,2018
-72.63262697,42.2678235,2018
-80.18807683,45.34463268,2018
-78.62069667,44.15722217,2018
-93.16750344,47.78610998,2018
-106.68335,34.95752667,2018
-109.7847139,35.08001389,2018
-64.11116117,45.75541667,2018
-80.83719381,44.512469,2018
-147.73822,64.86650833,2018
-70.50648063,43.85321558,2018
-110.934693,40.5512198,2018
-78.19610942,40.02590483,2018
-78.17754333,44.55426,2018
-81.5211945,45.96193857,2018
-116.216028,51.41632953,2018
-66.04798714,47.1345875,2018
-78.3458,44.3336,2018
-64.66641167,46.15533883,2018
-87.10247783,45.25448667,2018
-76.41617,44.59671333,2018
-79.32585833,44.33416167,2018
-135.2229017,63.94102,2018
-98.74901667,29.477095,2018
-64.59069667,46.21780833,2018
-86.16661117,44.68011333,2018
-88.28036333,45.19867167,2018
-68.2172804,44.30299671,2018
-98.41034988,30.53782255,2018
-78.884677,40.497718,2018
-71.26421563,43.52896651,2018
-94.16,46.768,2018
-79.47698,48.15244,2018
-72.38134708,42.34580055,2018
-104.0182467,50.35436247,2018
-70.629301,43.841646,2018
-135.7247012,60.85277372,2018
-71.14718919,45.45550264,2018
-71.13881651,45.45031716,2018
-134.4107819,58.30638886,2018
-69.820796,43.746326,2018
-128.2550833,61.50544,2018
-95.24895933,47.1963126,2018
-68.73532833,44.867655,2018
-64.23002,45.91436667,2018
-134.5491794,58.41554574,2018
-66.57024833,45.89730006,2018
-75.8013389,44.3008875,2018
-63.29766386,45.37396396,2018
-129.218295,60.75040167,2018
-64.62046167,46.17421333,2018
-98.88908264,30.27897428,2018
-64.77826029,46.02973832,2018
-64.93863172,45.66525127,2018
-124.3636967,58.66161833,2018
-97.95367509,30.5311881,2018
-123.2327895,43.2272946,2018
-64.61767,46.17547,2018
-158.6075448,59.2687961,2018
-117.9413541,52.74794453,2018
-73.01527405,42.07333374,2018
-124.5278617,58.663085,2018
-64.49861955,45.88590374,2018
-102.5474617,30.50680833,2018
-76.23303333,44.78258611,2018
-151.046933,61.16145,2018
-87.24142384,45.14726259,2018
-76.23447916,44.78266428,2018
-80.19318849,45.35136435,2018
-87.09485,45.063125,2018
-71.63257186,42.66813045,2018
-64.44340403,45.92277349,2018
-64.44048183,45.92133241,2018
-71.58772959,42.87797684,2018
-73.6488883,43.0123082,2018
-69.58922616,44.06720308,2018
-100.4956504,30.55248118,2018
-85.81134405,43.6145107,2018
-106.136527,37.47506592,2018
-158.5818939,59.27013016,2018
-110.6570806,44.71471667,2018
-110.6572194,44.71473333,2018
-65.71221627,45.8366085,2018
-66.22598907,45.16183806,2018
-66.22612998,45.16197734,2018
-80.25912445,43.61150575,2018
-66.25697252,45.19050593,2018
-111.6562283,40.58085,2018
-73.13569246,42.02676309,2018
-64.66374655,43.99198987,2018
-91.197595,47.38202,2018
-71.26360328,43.34933014,2018
-89.84616167,46.5691,2018
-78.26315422,44.31589194,2018
-79.85538667,43.99522,2018
-72.12434124,41.95268309,2018
-74.18712746,41.73454584,2018
-64.43653,45.70363833,2018
-72.75855349,42.85629925,2018
-78.37335333,44.20743,2018
-71.89664603,42.48764196,2018
-75.17192,41.349458,2018
-67.06871873,45.1328818,2018
-122.9590446,47.06426935,2018
-74.35231018,41.18235016,2018
-72.60521337,44.19757003,2018
-69.35099667,44.22436333,2018
-64.44044379,45.87219562,2018
-73.19100333,44.05276383,2018
-100.5400338,32.69428393,2018
-100.5399576,32.69435384,2018
-69.66305151,43.84678929,2018
-78.49005472,44.5018489,2018
-71.655367,44.27383,2018
-66.32103,45.8521,2018
-81.65114185,45.24157483,2018
-71.67786977,44.27534302,2018
-100.5039597,31.46791072,2018
-135.375825,59.13066117,2018
-80.23886424,45.36400763,2018
-73.17858752,42.63207889,2018
-72.17687167,42.97676333,2018
-87.11922687,45.19237728,2018
-89.54851667,45.497775,2018
-122.885595,47.015862,2018
-97.82724645,30.17131419,2018
-106.4394042,51.04778768,2018
-78.59446004,45.2517999,2018
-77.80277252,40.75402832,2018
-79.265705,45.218775,2018
-70.69326639,43.22326178,2018
-85.52305076,44.95034247,2018
-147.4575027,65.14027597,2018
-91.65276333,47.39137833,2018
-73.0852801,44.06104455,2018
-66.65101823,45.92752362,2018
-73.28110188,44.06712927,2018
-62.01472778,45.64450833,2018
-91.65283333,47.39146833,2018
-78.8654691,44.6249188,2018
-90.0556374,47.82006766,2018
-72.32600749,42.58574863,2018
-64.30127491,48.8959061,2018
-72.29805756,43.66666794,2018
-77.1855211,44.8178744,2018
-72.13741383,43.57848333,2018
-72.13740234,43.57853085,2018
-125.5704428,64.89934612,2018
-81.45375833,44.41522,2018
-111.362205,44.45057833,2018
-106.6824083,35.13218405,2018
-72.38275437,42.62176261,2018
-64.56497167,44.15795,2018
-68.64782973,44.6164014,2018
